ra	dec	err_ellipse_r0	conf_flag	extent_flag	sat_src_flag	flux_aper_b	flux_aper_lolim_b	flux_aper_hilim_b	flux_aper_w	flux_aper_lolim_w	flux_aper_hilim_w	significance	hard_hm	hard_hm_lolim	hard_hm_hilim	hard_ms	hard_ms_lolim	hard_ms_hilim	var_intra_index_b	var_intra_index_w	var_inter_index_b	var_inter_index_w
266.37327262206	-29.0185368487947	0.350130396619389	F	F	F							8.94077216242535	0.86445971267958	0.81261711430356	0.91380387257964				2	-2147483648	-2147483648	-2147483648
266.37359390752	-29.023115097284	0.42914607680906	F	F	F							5.25714285714296	0.25484072454716	-0.14428482198626	0.53029356652092				2	-2147483648	-2147483648	-2147483648
266.373741949244	-29.0060424624659	0.322768085130978	F	F	F							4.35294117647046	0.90193628981886	0.82136164896939	0.97001873828857				-2147483648	-2147483648	-2147483648	-2147483648
266.373763663885	-28.994377094304	0.396514468373335	F	F	F							6.47933766964	0.99937539038101	0.90630855715178	1				-2147483648	-2147483648	-2147483648	-2147483648
266.373786460017	-28.9990794545784	1.80815082979448	F	F	F							7.26403272466713	0.72329793878826	0.50031230480949	0.88132417239225				-2147483648	-2147483648	-2147483648	-2147483648
266.374130495159	-29.012977930775	0.320167348366959	F	F	F							8.52514289257397	0.96439725171768	0.92754528419738	0.99000624609619				0	-2147483648	-2147483648	-2147483648
266.374208170656	-29.0273995771012	0.452463109207401	T	F	F							7.07288386568069	0.91817613991255	0.82136164896939	0.98500936914428				0	-2147483648	-2147483648	-2147483648
266.374283316733	-29.0078822329209	0.326275873812053	F	F	F							6.93054620451789	-0.031230480949407	-0.30418488444722	0.17551530293567				7	-2147483648	-2147483648	-2147483648
266.374524346463	-29.0103509691421	0.361546194271972	F	F	F							4.22857142857148	0.88819487820112	0.80762023735166	0.95128044971893				0	-2147483648	-2147483648	-2147483648
266.374617847071	-29.0021286319298	0.374912452440141	F	F	F							4.26315789473683	0.99937539038101	0.85633978763273	1				0	-2147483648	-2147483648	-2147483648
266.37463619473	-29.0050673122779	0.325115659096003	F	F	F							6.48305190340938	0.9369144284822	0.88507183010618	0.97751405371643				0	-2147483648	-2147483648	-2147483648
266.374799498047	-28.9957659710387	0.322020874443093	T	F	F							6.950564496687	0.473454091193	-0.30418488444722	0.82011242973142				-2147483648	-2147483648	-2147483648	-2147483648
266.374804646585	-29.022166936898	0.406606917961347	F	F	F							6.19392316101151	0.99937539038101	0.88632104934416	1				-2147483648	-2147483648	-2147483648	-2147483648
266.375062303617	-29.0199256885646	0.368841045155496	T	F	F							5.70588235294125	0.94690818238601	0.88257339163023	0.99250468457214				-2147483648	-2147483648	-2147483648	-2147483648
266.375154673383	-28.9952441611059	0.31193248467155	T	T	F							8.223477192686	0.9843847595253	0.96876951905059	0.99500312304809				6	-2147483648	-2147483648	-2147483648
266.37550477048	-29.0193681873577	0.382718071661615	T	F	F							5.37142857142872	0.99937539038101	0.80137414116177	1				-2147483648	-2147483648	-2147483648	-2147483648
266.375587106249	-29.0273664051654	0.485868052151794	F	F	F							7.60756421877849	0.99937539038101	0.94878201124297	1				-2147483648	-2147483648	-2147483648	-2147483648
266.375615899834	-28.9930276805456	0.415478293347671	F	F	F							8.82184037826922	0.99937539038101	0.80387257963773	1				-2147483648	-2147483648	-2147483648	-2147483648
266.375749949626	-29.0135522575959	0.33335075677667	F	F	F							5.61290322580616	0.99937539038101	0.96127420362274	1				-2147483648	-2147483648	-2147483648	-2147483648
266.375975169033	-29.024308433343	0.310794716136916	F	F	F							11.4208705827076	0.96939412866958	0.94503435352904	0.99000624609619				1	-2147483648	-2147483648	-2147483648
266.376371970688	-29.0043188873663	0.361088643132127	F	F	F							4.77777777777775	0.88694565896315	0.77514053716427	0.96627108057464				-2147483648	-2147483648	-2147483648	-2147483648
266.376493007746	-29.0077087679581	0.381642817114754	F	F	F							6.34482758620662	0.94815740162398	0.90880699562773	0.97751405371643				-2147483648	-2147483648	-2147483648	-2147483648
266.376720885215	-29.0021796079436	0.356520581509866	T	F	F							5.14285714285697	0.75078076202374	0.58900687070581	0.8738288569644				-2147483648	-2147483648	-2147483648	-2147483648
266.377045958634	-28.9912089558373	0.349603868029497	F	F	F							9.95891065931233	0.99937539038101	0.90256089943785	1				-2147483648	-2147483648	-2147483648	-2147483648
266.377148452437	-29.0208383290635	0.41150295522474	T	F	F							8.30025359415454	0.55840099937539	0.16801998750781	0.78638351030606				-2147483648	-2147483648	-2147483648	-2147483648
266.377187891759	-29.0213152908995	0.314751409953084	T	F	F							7.91693435890588	0.7420362273579	0.54653341661462	0.87632729544035				-2147483648	-2147483648	-2147483648	-2147483648
266.377435519507	-28.9978222901786	0.333492423150628	F	F	F							8.29557595640233	0.92317301686446	0.85509056839475	0.9737663960025				-2147483648	-2147483648	-2147483648	-2147483648
266.377509373423	-29.0018858141527	0.309103133023284	T	F	F							9.45423794270943	0.94565896314803	0.91505309181761	0.97251717676452				1	-2147483648	-2147483648	-2147483648
266.377866784639	-28.9842009194657	0.310307998546074	F	F	F							10.5363854266316	0.99937539038101	0.96002498438476	1				1	-2147483648	-2147483648	-2147483648
266.37790905949	-29.0325086552701	0.582124735531814	T	F	F							10.7331052596818	0.69706433479076	0.37539038101187	0.90630855715178				-2147483648	-2147483648	-2147483648	-2147483648
266.377928470677	-29.0097148114512	0.33867847853001	F	F	F							5.31249999999987	0.89319175515303	0.8263585259213	0.95003123048095				2	-2147483648	-2147483648	-2147483648
266.37812967954	-28.9855075492518	0.377098279016067	F	F	F							9.649012331218	0.99937539038101	0.78888194878201	1				-2147483648	-2147483648	-2147483648	-2147483648
266.37813659254	-28.9949567722376	0.365690059800069	T	F	F							9.68663540282735	0.99937539038101	0.88881948782011	1				-2147483648	-2147483648	-2147483648	-2147483648
266.378220822225	-29.0311387930023	0.429696057134693	T	F	F							11.2591113613421	0.94940662086196	0.89506558400999	0.98500936914428				-2147483648	-2147483648	-2147483648	-2147483648
266.378270093597	-29.0302203967695	0.310140512962821	T	F	F							11.1166513366353	0.9631480324797	0.93129294191131	0.98750780762024				2	-2147483648	-2147483648	-2147483648
266.378336073428	-29.0148551932124	0.338943363122027	F	F	F							5.35294117647034	0.80199875078076	0.7001873828857	0.89631480324797				-2147483648	-2147483648	-2147483648	-2147483648
266.378480796777	-28.9934706860535	0.389798527778371	F	F	F							10.23262461524	-0.46970643347908	-0.97126795752655	-0.12929419113054				7	-2147483648	-2147483648	-2147483648
266.378548507596	-29.0327836890301	0.404358663944225	T	F	F							10.9689901598352	0.65459088069956	0.33541536539663	0.86383510306059				-2147483648	-2147483648	-2147483648	-2147483648
266.378569845147	-28.9961400922447	0.314661355292122	T	F	F							9.77402563306134	0.92941911305434	0.86258588382261	0.98001249219238				1	-2147483648	-2147483648	-2147483648
266.378576975749	-29.0277747759998	0.314541242303829	F	F	F							11.3251024354271	0.94440974391006	0.90630855715178	0.9787632729544				2	-2147483648	-2147483648	-2147483648
266.37873609782	-28.9994779974743	0.392575706240284	F	F	F							8.15767102358341	0.83322923173017	0.6527170518426	0.96502186133666				-2147483648	-2147483648	-2147483648	-2147483648
266.378962594471	-28.9903740935582	0.386769450449807	T	F	F							12.21788944696	0.85696439725172	0.73891317926296	0.94628357276702				-2147483648	-2147483648	-2147483648	-2147483648
266.379286530035	-28.9889213498845	0.389980250962961	T	F	F							11.81182155421	0.99937539038101	0.94878201124297	1				-2147483648	-2147483648	-2147483648	-2147483648
266.379355452501	-29.0285214165991	0.488321447676465	F	F	F							11.7416338073854	0.88319800124922	0.77264209868832	0.96002498438476				-2147483648	-2147483648	-2147483648	-2147483648
266.379466635423	-29.0087307197464	0.362172753003288	T	F	F							5.89516962674544	0.99937539038101	0.95752654590881	1				-2147483648	-2147483648	-2147483648	-2147483648
266.379473836143	-29.0120142341076	0.371139007902399	F	F	F							6.073354001714	0.91442848219863	0.82136164896939	0.98001249219238				-2147483648	-2147483648	-2147483648	-2147483648
266.379498183339	-29.0034259077328	0.321874159139555	F	F	F							7.34903870369427	0.99937539038101	0.97126795752655	1				2	-2147483648	-2147483648	-2147483648
266.379610017358	-28.9897147735567	0.3661547612085	T	F	F							12.2047752138004	0.052467207995003	-0.1842598376015	0.24422236102436				-2147483648	-2147483648	-2147483648	-2147483648
266.379656182704	-29.0333785669397	0.403458195902571	F	F	F							12.1348990239569	0.9369144284822	0.87757651467833	0.98376014990631				2	-2147483648	-2147483648	-2147483648
266.379667682606	-28.9907965688899	0.484933871008109	T	F	F							12.0356644845107	0.9369144284822	0.8788257339163	0.98001249219238				-2147483648	-2147483648	-2147483648	-2147483648
266.379777643221	-29.0262792812562	0.354687537583448	T	F	F							12.1035479870855	0.82448469706433	0.72891942535915	0.9050593379138				-2147483648	-2147483648	-2147483648	-2147483648
266.379815145813	-29.0096620777044	0.376044638696485	T	F	F							6.50375519762723	0.90943160524672	0.84134915677701	0.97251717676452				-2147483648	-2147483648	-2147483648	-2147483648
266.379937105897	-28.9863941805649	0.356613310910911	F	F	F							11.8114890668147	0.99937539038101	0.92504684572142	1				-2147483648	-2147483648	-2147483648	-2147483648
266.380002643228	-29.0293034905057	0.345636170396649	F	F	F							12.4749787532885	0.99937539038101	0.92504684572142	1				-2147483648	-2147483648	-2147483648	-2147483648
266.380134406638	-29.0210189450046	0.478550844457468	F	F	F							10.4299499313217	0.8844472204872	0.74141161773891	0.9787632729544				-2147483648	-2147483648	-2147483648	-2147483648
266.38028728699	-29.0305194018215	0.342892078036932	F	F	F							12.6292804594305	0.99937539038101	0.92379762648345	1				-2147483648	-2147483648	-2147483648	-2147483648
266.380675974525	-29.0253652684595	0.383987181694862	T	F	F							13.111045960552	0.94066208619613	0.9000624609619	0.97626483447845				-2147483648	-2147483648	-2147483648	-2147483648
266.380709199278	-28.9970559653464	0.356732499008166	F	F	F							10.7059408698924	0.99937539038101	0.83760149906309	1				-2147483648	-2147483648	-2147483648	-2147483648
266.380770216271	-28.9793911971228	0.337812673587818	F	F	F							9.36995624382947	0.04996876951905	-0.69643972517177	0.46033728919425				-2147483648	-2147483648	-2147483648	-2147483648
266.380774637139	-29.0257843343334	0.43750673951612	T	F	F							13.6418535741679	-0.99937539038101	-1	-0.53778888194878				0	-2147483648	-2147483648	-2147483648
266.380843321593	-28.9856050996741	0.381494268304161	F	F	F							13.1276854182531	0.99937539038101	0.91630231105559	1				-2147483648	-2147483648	-2147483648	-2147483648
266.380931324963	-28.9954242771056	0.320167348366959	F	F	F							11.87905195134	0.95690193628982	0.9212991880075	0.98625858838226				0	-2147483648	-2147483648	-2147483648
266.381223818094	-29.0280817128886	0.376647079794606	F	F	F							15.4963922946755	0.79075577763898	0.63522798251093	0.91255465334166				-2147483648	-2147483648	-2147483648	-2147483648
266.381363467525	-28.9985555381008	0.369685290045967	F	F	F							10.48515740248	0.99937539038101	0.90630855715178	1				1	-2147483648	-2147483648	-2147483648
266.381478273779	-28.9876075684486	0.3347082787958	T	F	F							14.37368554561	0.93191755153029	0.86008744534666	0.98001249219238				-2147483648	-2147483648	-2147483648	-2147483648
266.381606534747	-29.0179121319275	0.398937208640011	F	F	F							12.1207951956155	0.64834478450968	0.27045596502186	0.8738288569644				0	-2147483648	-2147483648	-2147483648
266.381789449887	-28.9941863956977	0.325348033032177	F	F	F							12.3381119090522	0.99937539038101	0.9525296689569	1				-2147483648	-2147483648	-2147483648	-2147483648
266.382074691801	-28.9959202309692	0.374382927124656	T	F	F							11.73449449199	0.81449094316052	0.60649594003748	0.95752654590881				-2147483648	-2147483648	-2147483648	-2147483648
266.382214926838	-28.9832453653291	0.323586564320571	F	F	F							12.46419380143	0.99937539038101	0.90630855715178	1				0	-2147483648	-2147483648	-2147483648
266.382215236195	-28.988092858499	0.374609958199143	T	F	F							13.5801357808548	0.87820112429731	0.79262960649594	0.94878201124297				-2147483648	-2147483648	-2147483648	-2147483648
266.38223566964	-29.0192526395815	0.319487984728621	F	F	F							13.4943903511894	0.94690818238601	0.91005621486571	0.97501561524047				6	-2147483648	-2147483648	-2147483648
266.382303200317	-29.0107868414185	0.369659735196181	T	F	F							7.91231692601318	0.99937539038101	0.85009369144285	1				-2147483648	-2147483648	-2147483648	-2147483648
266.382356590046	-29.0331926670467	0.42975101645575	F	F	F							15.4546078921282	0.99937539038101	0.88507183010618	1				-2147483648	-2147483648	-2147483648	-2147483648
266.382358495212	-29.0309643847171	0.545324042006884	T	F	F							15.9468524756475	0.93191755153029	0.87133041848844	0.97626483447845				-2147483648	-2147483648	-2147483648	-2147483648
266.382462028993	-29.0160173348614	0.317426290242794	T	F	F							11.6960154819874	0.9106808244847	0.81886321049344	0.9737663960025				-2147483648	-2147483648	-2147483648	-2147483648
266.382506435089	-29.0047593057723	0.398925368348459	F	F	F							6.24698704641006	0.99937539038101	0.96377264209869	1				0	-2147483648	-2147483648	-2147483648
266.382737760684	-29.0001074680678	0.315455948695469	F	F	F							8.3749598377273	0.99937539038101	0.95003123048095	1				2	-2147483648	-2147483648	-2147483648
266.382771724263	-29.028873969568	0.344828933937102	F	F	F							17.8783039137224	0.91692692067458	0.83885071830106	0.97251717676452				-2147483648	-2147483648	-2147483648	-2147483648
266.382896921711	-29.0108621032718	0.304825362375744	T	F	F							8.222627821639	0.8894440974391	0.8001249219238	0.96377264209869				2	-2147483648	-2147483648	-2147483648
266.382899759236	-29.0272822332455	0.337126835309184	T	F	F							18.5263999081696	0.91442848219863	0.84884447220487	0.96502186133666				-2147483648	-2147483648	-2147483648	-2147483648
266.382944039894	-28.996460318688	0.306355589429933	T	T	F							12.5021355591838	0.93441599000625	0.89131792629606	0.97626483447845				2	-2147483648	-2147483648	-2147483648
266.383039966107	-29.0061312693934	0.341138121056839	F	F	F							6.69980477396103	0.99937539038101	0.88507183010618	1				-2147483648	-2147483648	-2147483648	-2147483648
266.3830409848	-29.0215858623149	0.791403978851216	F	F	F							17.1693892731387	0.84572142410993	0.71018113678951	0.95128044971893				-2147483648	-2147483648	-2147483648	-2147483648
266.383100900536	-29.0308178411391	0.392154360853621	T	F	F							17.4503227505425	0.99937539038101	0.58900687070581	1				-2147483648	-2147483648	-2147483648	-2147483648
266.383191886456	-29.0152010205903	0.305413628899627	T	T	F							12.3756869102521	0.9631480324797	0.93878825733916	0.98500936914428				1	-2147483648	-2147483648	-2147483648
266.383449778353	-28.985835817349	0.327027806095097	T	F	F							14.28762725732	0.99937539038101	0.85633978763273	1				1	-2147483648	-2147483648	-2147483648
266.383496047846	-29.0196766884444	0.328094892445133	T	F	F							16.4286815622878	0.86445971267958	0.80886945658963	0.91630231105559				1	-2147483648	-2147483648	-2147483648
266.383498442042	-29.0349744741335	0.444925686507572	F	F	F							16.22844655037	0.99937539038101	0.84384759525297	1				-2147483648	-2147483648	-2147483648	-2147483648
266.383526668065	-29.0388808955876	0.506655553072344	F	F	F							14.1346947613046	0.86945658963148	0.73266708307308	0.96752029981262				-2147483648	-2147483648	-2147483648	-2147483648
266.383580413166	-29.0156040884541	0.318213979564672	T	T	F							14.3545835607615	0.99937539038101	0.98001249219238	1				0	-2147483648	-2147483648	-2147483648
266.383613077602	-28.9983316262071	0.380042874504879	F	F	F							11.62298287202	0.99937539038101	0.96002498438476	1				-2147483648	-2147483648	-2147483648	-2147483648
266.38372151863	-28.9845232625046	0.30876676389008	T	F	F							13.99532189199	0.99937539038101	0.96627108057464	1				0	-2147483648	-2147483648	-2147483648
266.38372530645	-29.0034763789311	0.324679509706929	F	F	F							7.03543009436842	0.99937539038101	0.91755153029357	1				-2147483648	-2147483648	-2147483648	-2147483648
266.383751214396	-29.0166806609841	0.715392013246645	F	F	F							16.5089082146885	0.83947532792005	0.74016239850094	0.91880074953154				-2147483648	-2147483648	-2147483648	-2147483648
266.383755697007	-29.0275974404658	0.415785135896414	T	F	F							21.2236485916538	0.85571517801374	0.72267332916927	0.95003123048095				-2147483648	-2147483648	-2147483648	-2147483648
266.383759039723	-29.0144517003426	0.62543375944335	T	F	F							11.8636191273628	0.85071830106184	0.75890068707058	0.92879450343535				-2147483648	-2147483648	-2147483648	-2147483648
266.383854036382	-29.0089863235235	0.321404220110501	F	F	F							9.28645178451231	0.8894440974391	0.80637101811368	0.95502810743285				-2147483648	-2147483648	-2147483648	-2147483648
266.383943396861	-29.0053792925697	0.352751251046934	T	F	F							8.17387610825733	0.99937539038101	0.88132417239225	1				-2147483648	-2147483648	-2147483648	-2147483648
266.384020659594	-28.9854831466716	0.390379744202513	T	F	F							14.40365078552	0.99937539038101	0.94003747657714	1				-2147483648	-2147483648	-2147483648	-2147483648
266.384102390802	-29.0250063152254	0.356414575509888	F	F	F							27.2156458681014	0.99937539038101	0.92504684572142	1				-2147483648	-2147483648	-2147483648	-2147483648
266.384134404843	-28.9780325056597	0.34047285532441	F	F	F							8.275776557621	0.99937539038101	0.92254840724547	1				-2147483648	-2147483648	-2147483648	-2147483648
266.384205824823	-29.0048454873961	0.378673242590026	T	F	F							7.26509594694589	0.99937539038101	0.89756402248595	1				1	-2147483648	-2147483648	-2147483648
266.384245603521	-28.9886682623325	0.410549129020772	F	F	F							15.1535109406726	0.93566520924422	0.87757651467833	0.9787632729544				-2147483648	-2147483648	-2147483648	-2147483648
266.384251567568	-29.0202153300146	0.343717606055142	T	F	F							25.0251166391323	0.99937539038101	0.9525296689569	1				-2147483648	-2147483648	-2147483648	-2147483648
266.384289564687	-29.0151077924705	0.402309230740521	T	F	F							18.085515745357	0.97064334790756	0.94628357276702	0.99125546533417				0	-2147483648	-2147483648	-2147483648
266.384385825074	-28.976539875777	0.402626109595908	T	F	F							6.88749825245715	0.90943160524672	0.83385384134916	0.96752029981262				-2147483648	-2147483648	-2147483648	-2147483648
266.384426438659	-28.9995814407864	0.329531411251752	F	F	F							11.59745049394	0.95565271705184	0.91130543410369	0.98625858838226				0	-2147483648	-2147483648	-2147483648
266.38452713638	-29.0136665913444	0.347435398968506	F	F	F							13.28419260903	0.90693316677077	0.79512804497189	0.98126171143036				-2147483648	-2147483648	-2147483648	-2147483648
266.384548157489	-28.9841694136177	0.419539817548132	T	F	F							13.62458152325	0.99937539038101	0.24172392254841	1				-2147483648	-2147483648	-2147483648	-2147483648
266.384623599357	-28.9871355705647	0.358133285181339	F	F	F							15.376497574002	0.75327920049969	0.64397251717676	0.85134291068082				-2147483648	-2147483648	-2147483648	-2147483648
266.384851613149	-29.0080859158079	0.348128065025543	F	F	F							9.159039329585	0.99937539038101	0.92879450343535	1				-2147483648	-2147483648	-2147483648	-2147483648
266.384883904853	-29.0117328296996	0.307663348231474	F	F	F							10.68061836444	0.81948782011243	0.73016864459713	0.89756402248595				1	-2147483648	-2147483648	-2147483648
266.384979667952	-29.0049175431414	0.345977651626096	T	F	F							7.550390698235	0.76452217364147	0.57026858213616	0.91005621486571				-2147483648	-2147483648	-2147483648	-2147483648
266.385133597644	-28.9769474212586	0.379669828530046	T	F	F							7.13207091582416	0.96564647095565	0.93004372267333	0.99125546533417				-2147483648	-2147483648	-2147483648	-2147483648
266.385180168501	-29.0072580558671	0.34785659566527	F	F	F							8.989128148674	0.99937539038101	0.91630231105559	1				-2147483648	-2147483648	-2147483648	-2147483648
266.385200430234	-29.0283323674031	0.42040584174595	F	F	F							37.6214759315126	0.99937539038101	0.86633354153654	1				-2147483648	-2147483648	-2147483648	-2147483648
266.385243278315	-28.9920691847503	0.410365004028409	F	F	F							15.0424676198032	0.93191755153029	0.85758900687071	0.98001249219238				-2147483648	-2147483648	-2147483648	-2147483648
266.385254938776	-29.0239111403704	0.308307487287053	F	F	F							38.2958766373977	0.58338538413492	0.52404747033104	0.63772642098688				1	-2147483648	-2147483648	-2147483648
266.385440880164	-29.0013200666213	0.34637334808711	F	F	F							7.03102102471426	0.88694565896315	0.80637101811368	0.9525296689569				0	-2147483648	-2147483648	-2147483648
266.385531910246	-29.0101717964406	0.332897019251633	T	F	F							10.70695667416	0.93191755153029	0.86633354153654	0.98251093066833				-2147483648	-2147483648	-2147483648	-2147483648
266.385676126598	-29.0201034991272	0.657753290016596	T	F	F							37.0698917393158	0.83947532792005	0.68894440974391	0.94628357276702				-2147483648	-2147483648	-2147483648	-2147483648
266.385705998235	-29.0352884693618	0.481453791928438	F	F	F							23.1192429804792	0.92816989381636	0.84009993753904	0.98875702685821				-2147483648	-2147483648	-2147483648	-2147483648
266.385710912917	-28.9855787818811	0.334411791745326	F	F	F							12.8047231453716	0.99937539038101	0.93379138038726	1				-2147483648	-2147483648	-2147483648	-2147483648
266.385775648528	-29.0109307594641	0.340694754907138	T	F	F							12.80025981277	0.99937539038101	0.94253591505309	1				-2147483648	-2147483648	-2147483648	-2147483648
266.385828467171	-29.0395618172561	0.576425022680828	F	F	F							17.0244930012927	0.50718301061836	-0.22423485321674	0.8475952529669				-2147483648	-2147483648	-2147483648	-2147483648
266.385872219484	-28.9808755472297	0.322387370589081	F	F	F							10.4937840763433	0.8632104934416	0.79262960649594	0.9262960649594				-2147483648	-2147483648	-2147483648	-2147483648
266.385932819838	-28.9891483410568	0.432151377223068	T	F	F							16.5533240188834							1	-2147483648	-2147483648	-2147483648
266.385954521743	-28.9968118522189	0.389240714319316	F	F	F							13.4093683532128	0.99937539038101	0.86883198001249	1				-2147483648	-2147483648	-2147483648	-2147483648
266.385990569582	-29.0144320521907	0.353767453923404	F	F	F							20.61930347606	0.9156777014366	0.82386008744535	0.98001249219238				-2147483648	-2147483648	-2147483648	-2147483648
266.38602733425	-29.0132188435282	0.345431119622296	F	F	F							17.340864596822	0.67957526545909	0.43535290443473	0.8525921299188				-2147483648	-2147483648	-2147483648	-2147483648
266.386104867837	-28.9898467068619	0.344390319351811	T	F	F							16.6844686991841	0.9631480324797	0.92004996876952	0.99250468457214				0	-2147483648	-2147483648	-2147483648
266.38616330326	-29.0219354333309	0.294981648736545	F	T	F							47.9576392647578	0.98313554028732	0.97751405371643	0.98875702685821				6	-2147483648	-2147483648	-2147483648
266.386217693526	-29.0319429816069	0.419190653303355	T	F	F							39.597381242383	0.88694565896315	0.72392254840725	0.98001249219238				-2147483648	-2147483648	-2147483648	-2147483648
266.386271121631	-29.019362215088	0.33496220167951	T	T	F							46.6407356068765	0.96439725171768	0.93878825733916	0.98376014990631				0	-2147483648	-2147483648	-2147483648
