READ 1
0.300276935 0
0.300831288 0
0.301386654 0
0.301943064 0
0.302500486 0
0.303058952 0
0.303618431 0
0.304178953 0
0.304740518 0
0.305303097 0
0.305866748 0
0.306431413 0
0.30699712 0
0.307563901 0
0.308131695 0
0.308700562 0
0.309270442 0
0.309841424 0
0.31041342 0
0.310986489 0
0.311560631 0
0.312135816 0
0.312712044 0
0.313289344 0
0.313867748 0
0.314447194 0
0.315027684 0
0.315609276 0
0.316191941 0
0.31677568 0
0.317360491 0
0.317946374 0
0.318533361 0
0.31912142 0
0.319710553 0
0.320300788 0
0.320892096 0
0.321484506 0
0.322078019 0
0.322672635 0
0.323268324 0
0.323865116 0
0.32446304 0
0.325062037 0
0.325662136 0
0.326263368 0
0.326865703 0
0.32746914 0
0.32807368 0
0.328679353 0
0.329286128 0
0.329894066 0
0.330503076 0
0.331113249 0
0.331724524 0
0.332336932 0
0.332950473 0
0.333565146 0
0.334180951 0
0.334797889 0
0.335415989 0
0.336035222 0
0.336655587 0
0.337277085 0
0.337899745 0
0.338523567 0
0.339148521 0
0.339774638 0
0.340401918 0
0.341030359 0
0.341659933 0
0.342290699 0
0.342922598 0
0.343555689 0
0.344189942 0
0.344825357 0
0.345461965 0
0.346099734 0
0.346738696 0
0.34737882 0
0.348020107 0
0.348662615 0
0.349306285 0
0.349951178 0
0.350597233 0
0.351244479 0
0.351892918 0
0.352542579 0
0.353193402 0
0.353845447 0
0.354498714 0
0.355153173 0
0.355808824 0
0.356465697 0
0.357123792 0
0.357783079 0
0.358443588 0
0.359105349 0
0.359768301 0
0.360432476 0
0.361097902 0
0.36176452 0
0.36243239 0
0.363101512 0
0.363771826 0
0.364443421 0
0.365116239 0
0.365790278 0
0.366465569 0
0.367142141 0
0.367819935 0
0.368498981 0
0.369179279 0
0.369860828 0
0.370543659 0
0.371227711 0
0.371913075 0
0.372599661 0
0.373287529 0
0.373976678 0
0.374667108 0
0.37535879 0
0.376051754 0
0.376745999 0
0.377441525 0
0.378138334 0
0.378836423 0
0.379535824 0
0.380236477 0
0.38093847 0
0.381641716 0
0.382346302 0
0.38305217 0
0.38375932 0
0.38446781 0
0.385177583 0
0.385888666 0
0.38660109 0
0.387314796 0
0.388029844 0
0.388746202 0
0.389463872 0
0.390182883 0
0.390903205 0
0.391624868 0
0.392347872 0
0.393072218 0
0.393797874 0
0.394524872 0
0.395253241 0
0.395982921 0
0.396713972 0
0.397446364 0
0.398180097 0
0.398915201 0
0.399651647 0
0.400389463 0
0.40112862 0
0.401869178 0
0.402611077 0
0.403354347 0
0.404099017 0
0.404845029 0
0.405592442 0
0.406341225 0
0.407091379 0
0.407842934 0
0.40859586 0
0.409350187 0
0.410105914 0
0.410863012 0
0.411621541 0
0.41238144 0
0.413142771 0
0.413905472 0
0.414669603 0
0.415435135 0
0.416202098 0
0.416970462 0
0.417740256 0
0.41851145 0
0.419284105 0
0.420058161 0
0.420833647 0
0.421610564 0
0.422388911 0
0.423168689 0
0.423949927 0
0.424732596 0
0.425516725 0
0.426302284 0
0.427089304 0
0.427877754 0
0.428667694 0
0.429459065 0
0.430251896 0
0.431046218 0
0.431841999 0
0.432639241 0
0.433437943 0
0.434238136 0
0.435039788 0
0.435842931 0
0.436647564 0
0.437453687 0
0.438261271 0
0.439070374 0
0.439880967 0
0.440693051 0
0.441506624 0
0.442321718 0
0.443138301 0
0.443956405 0
0.444775999 0
0.445597112 0
0.446419746 0
0.447243899 0
0.448069572 0
0.448896796 0
0.449725509 0
0.450555772 0
0.451387554 0
0.452220887 0
0.453055739 0
0.453892142 0
0.454730093 0
0.455569595 0
0.456410646 0
0.457253247 0
0.458097398 0
0.458943099 0
0.459790379 0
0.460639209 0
0.461489618 0
0.462341607 0
0.463195145 0
0.464050263 0
0.464906991 0
0.465765268 0
0.466625124 0
0.46748659 0
0.468349636 0
0.469214261 0
0.470080495 0
0.470948339 0
0.471817791 0
0.472688824 0
0.473561466 0
0.474435747 0
0.475311607 0
0.476189107 0
